Statistical profiling result from isolate-0x7f952ac00000-2296-v8.log, (184794 ticks, 864 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     40    0.0%    0.0%  RegExp: [\u0000-\u001f\u0022\u005c\ud800-\udfff]|[\ud800-\udbff](?![\udc00-\udfff])|(?:[^\ud800-\udbff]|^)[\udc00-\udfff]
     40    0.0%    0.0%  LazyCompile: *ClientSession /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/sessions.js:54:16
     39    0.0%    0.0%  LazyCompile: *makeDocumentSegment /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/cmap/commands.js:522:24
     39    0.0%    0.0%  LazyCompile: *get node:internal/bootstrap/pre_execution:426:8
     39    0.0%    0.0%  LazyCompile: *Long.compare /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/long.js:291:39
     38    0.0%    0.0%  LazyCompile: *toString /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/utils.js:1063:13
     38    0.0%    0.0%  LazyCompile: *onceWrapper node:events:622:21
     38    0.0%    0.0%  LazyCompile: *Socket._read node:net:666:34
     37    0.0%    0.0%  LazyCompile: *read /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/utils.js:963:9
     37    0.0%    0.0%  LazyCompile: *getTargetValidatorConstraints /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/class-validator/cjs/metadata/MetadataStorage.js:120:34
     37    0.0%    0.0%  LazyCompile: *clearBuffer node:internal/streams/writable:531:21
     37    0.0%    0.0%  LazyCompile: *cast /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/cast.js:31:31
     37    0.0%    0.0%  LazyCompile: *Writable node:internal/streams/writable:220:18
     36    0.0%    0.0%  LazyCompile: *write node:buffer:1058:40
     36    0.0%    0.0%  LazyCompile: *toObject /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/utils.js:330:37
     36    0.0%    0.0%  LazyCompile: *serializeBinary /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/parser/serializer.js:459:25
     36    0.0%    0.0%  LazyCompile: *resolveBSONOptions /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/bson.js:53:28
     36    0.0%    0.0%  LazyCompile: *keylogNewListener node:_tls_wrap:700:29
     36    0.0%    0.0%  LazyCompile: *arrayClone node:events:865:20
     36    0.0%    0.0%  LazyCompile: *ClientRequest node:_http_client:134:23
     35    0.0%    0.0%  LazyCompile: *processWaitQueue /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongodb/lib/sdam/topology.js:606:26
     35    0.0%    0.0%  LazyCompile: *outgoingRequest /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/@opentelemetry/instrumentation-http/build/src/http.js:327:40
     35    0.0%    0.0%  LazyCompile: *initCloneObject /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/lodash/lodash.js:6231:29
     35    0.0%    0.0%  LazyCompile: *dispatchHttpRequest /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/axios/lib/adapters/http.js:48:50
     35    0.0%    0.0%  LazyCompile: *createConnection node:https:115:26
     35    0.0%    0.0%  LazyCompile: *Long /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/long.js:58:18
     34    0.0%    0.0%  LazyCompile: *writeOrBuffer /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/readable-stream/lib/_stream_writable.js:363:23
     34    0.0%    0.0%  LazyCompile: *request /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/axios/lib/core/Axios.js:29:43
     34    0.0%    0.0%  LazyCompile: *get node:net:1884:6
     34    0.0%    0.0%  LazyCompile: *SchemaBoolean.cast /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schema/boolean.js:196:40
     34    0.0%    0.0%  LazyCompile: *Binary /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/binary.js:18:20
     33    0.0%    0.0%  LazyCompile: *subarray node:buffer:1123:46
     33    0.0%    0.0%  LazyCompile: *mergeConfig /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/axios/lib/core/mergeConfig.js:13:38
     33    0.0%    0.0%  LazyCompile: *end node:_http_outgoing:953:45
     33    0.0%    0.0%  LazyCompile: *SchemaArray.cast /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/schema/array.js:324:38
     33    0.0%    0.0%  LazyCompile: *<anonymous> /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/@opentelemetry/instrumentation-http/build/src/http.js:210:32
     32    0.0%    0.0%  LazyCompile: *shift /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/denque/index.js:120:40
     32    0.0%    0.0%  LazyCompile: *afterWriteTick node:internal/streams/writable:484:24
     32    0.0%    0.0%  LazyCompile: *_copy node:buffer:205:15
     32    0.0%    0.0%  LazyCompile: *Socket.read node:net:724:33
     32    0.0%    0.0%  LazyCompile: *Long.add /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/bson/lib/long.js:252:35
     32    0.0%    0.0%  LazyCompile: *Document.$__buildDoc /Volumes/MacOS/InfraTech/Zaapi/zaapi-chat-service/node_modules/mongoose/lib/document.js:613:42
